CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,Unnamed: 10,Spot Price (cents/kWh),Optimal Price (cents/kWh),Revenue from Grid (Optimal)
216298730.0,2023-11-06 16:30:00,0.7,34.0,103.93,0.7,2.63,0.203,0.3156,0.5186,,10.393,29.0,0.7626999999999999
216298730.0,2023-11-06 17:00:00,0.3,35.0,120.1,0.3,3.03,0.087,0.3636,0.4506,,12.01,29.0,0.8786999999999999
216298730.0,2023-11-06 17:30:00,0.7,36.0,110.41,0.7,2.63,0.203,0.3156,0.5186,,11.041,29.0,0.7626999999999999
216298730.0,2023-11-06 18:00:00,1.4,37.0,113.37,1.4,1.93,0.406,0.2316,0.6376,,11.337,29.0,0.5597
216298730.0,2023-11-06 18:30:00,0.8,38.0,130.98,0.8,2.53,0.232,0.3036,0.5356,,13.097999999999999,29.0,0.7336999999999999
216298730.0,2023-11-06 19:00:00,2.1,39.0,116.03,2.1,1.23,0.609,0.1476,0.7566,,11.603,29.0,0.3567
216298730.0,2023-11-06 19:30:00,0.9,40.0,110.43,0.9,2.43,0.261,0.2916,0.5526,,11.043000000000001,29.0,0.7047
216298730.0,2023-11-06 20:00:00,0.9,41.0,135.9,0.9,2.43,0.261,0.2916,0.5526,,13.59,29.0,0.7047
216298730.0,2023-11-06 20:30:00,0.6,42.0,142.7,0.6,2.73,0.174,0.3276,0.5016,,14.27,29.0,0.7917000000000001
216298730.0,2023-11-06 21:00:00,0.5,43.0,137.59,0.5,2.83,0.145,0.3396,0.4846,,13.759,29.0,0.8207000000000001
216298730.0,2023-11-06 21:30:00,1.1,44.0,131.87,1.1,2.23,0.319,0.2676,0.5866,,13.187000000000001,29.0,0.6467
216298730.0,2023-11-06 22:00:00,0.6,45.0,96.83,0.6,2.73,0.174,0.3276,0.5016,,9.683,29.0,0.7917000000000001
216298730.0,2023-11-06 22:30:00,0.6,46.0,35.05,0.6,2.73,0.174,0.3276,0.5016,,3.505,29.0,0.7917000000000001
216298730.0,2023-11-06 23:00:00,0.6,47.0,108.42,0.6,2.73,0.174,0.3276,0.5016,,10.842,29.0,0.7917000000000001
216298730.0,2023-11-06 23:30:00,0.6,48.0,98.52,0.6,2.73,0.174,0.3276,0.5016,,9.852,29.0,0.7917000000000001
216298730.0,2023-11-07 00:00:00,0.6,1.0,120.5,0.6,2.73,0.174,0.3276,0.5016,,12.05,29.0,0.7917000000000001
216298730.0,2023-11-07 00:30:00,0.7,2.0,101.24,0.7,2.63,0.203,0.3156,0.5186,,10.123999999999999,29.0,0.7626999999999999
216298730.0,2023-11-07 01:00:00,0.7,3.0,94.0,0.7,2.63,0.203,0.3156,0.5186,,9.4,29.0,0.7626999999999999
216298730.0,2023-11-07 01:30:00,1.0,4.0,129.61,1.0,2.33,0.29,0.2796,0.5696,,12.961000000000002,29.0,0.6757000000000001
216298730.0,2023-11-07 02:00:00,1.3,5.0,143.37,1.3,2.03,0.377,0.2436,0.6206,,14.337,29.0,0.5887
216298730.0,2023-11-07 02:30:00,0.7,6.0,135.56,0.7,2.63,0.203,0.3156,0.5186,,13.556000000000001,29.0,0.7626999999999999
216298730.0,2023-11-07 03:00:00,1.7,7.0,135.2,1.7,1.63,0.493,0.1956,0.6886,,13.52,29.0,0.47269999999999995
216298730.0,2023-11-07 03:30:00,0.6,8.0,146.51,0.6,2.73,0.174,0.3276,0.5016,,14.651,29.0,0.7917000000000001
216298730.0,2023-11-07 04:00:00,0.8,9.0,110.12,0.8,2.53,0.232,0.3036,0.5356,,11.012,29.0,0.7336999999999999
216298730.0,2023-11-07 04:30:00,0.7,10.0,134.32,0.7,2.63,0.203,0.3156,0.5186,,13.431999999999999,29.0,0.7626999999999999
216298730.0,2023-11-07 05:00:00,0.8,11.0,138.15,0.8,2.53,0.232,0.3036,0.5356,,13.815000000000001,29.0,0.7336999999999999
216298730.0,2023-11-07 05:30:00,0.7,12.0,127.44,0.7,2.63,0.203,0.3156,0.5186,,12.744,29.0,0.7626999999999999
216298730.0,2023-11-07 06:00:00,0.7,13.0,120.91,0.7,2.63,0.203,0.3156,0.5186,,12.091,29.0,0.7626999999999999
216298730.0,2023-11-07 06:30:00,1.2,14.0,122.87,1.2,2.13,0.348,0.2556,0.6036,,12.287,29.0,0.6176999999999999
216298730.0,2023-11-07 07:00:00,1.0,15.0,135.11,1.0,2.33,0.29,0.2796,0.5696,,13.511000000000001,29.0,0.6757000000000001
216298730.0,2023-11-07 07:30:00,0.6,16.0,159.71,0.6,2.73,0.174,0.3276,0.5016,,15.971,29.0,0.7917000000000001
216298730.0,2023-11-07 08:00:00,0.9,17.0,160.99,0.9,2.43,0.261,0.2916,0.5526,,16.099,29.0,0.7047
216298730.0,2023-11-07 08:30:00,0.8,18.0,138.63,0.8,2.53,0.232,0.3036,0.5356,,13.863,29.0,0.7336999999999999
216298730.0,2023-11-07 09:00:00,1.1,19.0,129.68,1.1,2.23,0.319,0.2676,0.5866,,12.968,29.0,0.6467
216298730.0,2023-11-07 09:30:00,0.9,20.0,117.46,0.9,2.43,0.261,0.2916,0.5526,,11.745999999999999,29.0,0.7047
216298730.0,2023-11-07 10:00:00,3.0,21.0,107.87,3.0,0.33,0.87,0.0396,0.9096,,10.787,29.0,0.09570000000000001
216298730.0,2023-11-07 10:30:00,2.6,22.0,85.53,2.6,0.73,0.754,0.0876,0.8416,,8.553,29.0,0.21169999999999997
216298730.0,2023-11-07 11:00:00,3.6,23.0,75.64,3.33,0.0,0.9657,0.0,0.9657,,7.564,29.0,0.0
216298730.0,2023-11-07 11:30:00,2.4,24.0,31.39,2.4,0.93,0.696,0.1116,0.8076,,3.1390000000000002,29.0,0.26970000000000005
216298730.0,2023-11-07 12:00:00,3.2,25.0,78.68,3.2,0.13,0.928,0.0156,0.9436,,7.868,29.0,0.0377
216298730.0,2023-11-07 12:30:00,3.8,26.0,57.78,3.33,0.0,0.9657,0.0,0.9657,,5.7780000000000005,29.0,0.0
216298730.0,2023-11-07 13:00:00,3.5,27.0,46.11,3.33,0.0,0.9657,0.0,0.9657,,4.611,29.0,0.0
216298730.0,2023-11-07 13:30:00,3.5,28.0,4.38,3.33,0.0,0.9657,0.0,0.9657,,0.438,29.0,0.0
216298730.0,2023-11-07 14:00:00,2.3,29.0,36.02,2.3,1.03,0.667,0.1236,0.7906,,3.6020000000000003,29.0,0.2987
216298730.0,2023-11-07 14:30:00,1.4,30.0,4.74,1.4,1.93,0.406,0.2316,0.6376,,0.47400000000000003,29.0,0.5597
216298730.0,2023-11-07 15:00:00,0.6,31.0,0.03,0.6,2.73,0.174,0.3276,0.5016,,0.003,29.0,0.7917000000000001
216298730.0,2023-11-07 15:30:00,0.7,32.0,6.61,0.7,2.63,0.203,0.3156,0.5186,,0.661,29.0,0.7626999999999999
216298730.0,2023-11-07 16:00:00,1.3,33.0,44.94,1.3,2.03,0.377,0.2436,0.6206,,4.494,29.0,0.5887
216298730.0,2023-11-07 16:30:00,1.5,34.0,93.2,1.5,1.83,0.435,0.2196,0.6546,,9.32,29.0,0.5307
216298730.0,2023-11-07 17:00:00,0.5,35.0,67.6,0.5,2.83,0.145,0.3396,0.4846,,6.76,29.0,0.8207000000000001
216298730.0,2023-11-07 17:30:00,0.3,36.0,130.64,0.3,3.03,0.087,0.3636,0.4506,,13.063999999999998,29.0,0.8786999999999999
216298730.0,2023-11-07 18:00:00,1.2,37.0,123.21,1.2,2.13,0.348,0.2556,0.6036,,12.321,29.0,0.6176999999999999
216298730.0,2023-11-07 18:30:00,2.5,38.0,131.45,2.5,0.83,0.725,0.0996,0.8246,,13.145,29.0,0.2407
216298730.0,2023-11-07 19:00:00,2.8,39.0,113.3,2.8,0.53,0.812,0.0636,0.8756,,11.33,29.0,0.1537
216298730.0,2023-11-07 19:30:00,2.0,40.0,111.73,2.0,1.33,0.58,0.1596,0.7396,,11.173,29.0,0.3857
216298730.0,2023-11-07 20:00:00,1.2,41.0,132.07,1.2,2.13,0.348,0.2556,0.6036,,13.206999999999999,29.0,0.6176999999999999
216298730.0,2023-11-07 20:30:00,0.6,42.0,118.07,0.6,2.73,0.174,0.3276,0.5016,,11.806999999999999,29.0,0.7917000000000001
216298730.0,2023-11-07 21:00:00,0.6,43.0,110.94,0.6,2.73,0.174,0.3276,0.5016,,11.094,29.0,0.7917000000000001
216298730.0,2023-11-07 21:30:00,0.5,44.0,104.86,0.5,2.83,0.145,0.3396,0.4846,,10.486,29.0,0.8207000000000001
216298730.0,2023-11-07 22:00:00,0.6,45.0,86.74,0.6,2.73,0.174,0.3276,0.5016,,8.674,29.0,0.7917000000000001
216298730.0,2023-11-07 22:30:00,0.9,46.0,115.08,0.9,2.43,0.261,0.2916,0.5526,,11.508,29.0,0.7047
216298730.0,2023-11-07 23:00:00,0.5,47.0,122.17,0.5,2.83,0.145,0.3396,0.4846,,12.217,29.0,0.8207000000000001
216298730.0,2023-11-07 23:30:00,0.6,48.0,105.58,0.6,2.73,0.174,0.3276,0.5016,,10.558,29.0,0.7917000000000001
216298730.0,2023-11-08 00:00:00,0.9,1.0,152.19,0.9,2.43,0.261,0.2916,0.5526,,15.219,29.0,0.7047
216298730.0,2023-11-08 00:30:00,0.5,2.0,139.28,0.5,2.83,0.145,0.3396,0.4846,,13.928,29.0,0.8207000000000001
216298730.0,2023-11-08 01:00:00,0.5,3.0,101.5,0.5,2.83,0.145,0.3396,0.4846,,10.15,29.0,0.8207000000000001
216298730.0,2023-11-08 01:30:00,0.6,4.0,72.9,0.6,2.73,0.174,0.3276,0.5016,,7.290000000000001,29.0,0.7917000000000001
216298730.0,2023-11-08 02:00:00,1.0,5.0,19.72,1.0,2.33,0.29,0.2796,0.5696,,1.972,29.0,0.6757000000000001
216298730.0,2023-11-08 02:30:00,0.7,6.0,36.6,0.7,2.63,0.203,0.3156,0.5186,,3.66,29.0,0.7626999999999999
216298730.0,2023-11-08 03:00:00,1.1,7.0,51.32,1.1,2.23,0.319,0.2676,0.5866,,5.132,29.0,0.6467
216298730.0,2023-11-08 03:30:00,1.0,8.0,34.11,1.0,2.33,0.29,0.2796,0.5696,,3.411,29.0,0.6757000000000001
216298730.0,2023-11-08 04:00:00,0.6,9.0,65.19,0.6,2.73,0.174,0.3276,0.5016,,6.519,29.0,0.7917000000000001
216298730.0,2023-11-08 04:30:00,0.6,10.0,116.01,0.6,2.73,0.174,0.3276,0.5016,,11.601,29.0,0.7917000000000001
216298730.0,2023-11-08 05:00:00,0.6,11.0,114.0,0.6,2.73,0.174,0.3276,0.5016,,11.4,29.0,0.7917000000000001
216298730.0,2023-11-08 05:30:00,0.6,12.0,106.53,0.6,2.73,0.174,0.3276,0.5016,,10.653,29.0,0.7917000000000001
216298730.0,2023-11-08 06:00:00,0.7,13.0,115.31,0.7,2.63,0.203,0.3156,0.5186,,11.531,29.0,0.7626999999999999
216298730.0,2023-11-08 06:30:00,1.0,14.0,117.22,1.0,2.33,0.29,0.2796,0.5696,,11.722,29.0,0.6757000000000001
216298730.0,2023-11-08 07:00:00,0.8,15.0,189.07,0.8,2.53,0.232,0.3036,0.5356,,18.907,29.0,0.7336999999999999
216298730.0,2023-11-08 07:30:00,1.0,16.0,163.73,1.0,2.33,0.29,0.2796,0.5696,,16.372999999999998,29.0,0.6757000000000001
216298730.0,2023-11-08 08:00:00,0.8,17.0,183.6,0.8,2.53,0.232,0.3036,0.5356,,18.36,29.0,0.7336999999999999
216298730.0,2023-11-08 08:30:00,2.3,18.0,165.49,2.3,1.03,0.667,0.1236,0.7906,,16.549,29.0,0.2987
216298730.0,2023-11-08 09:00:00,2.9,19.0,144.69,2.9,0.43,0.841,0.0516,0.8926,,14.469,29.0,0.1247
216298730.0,2023-11-08 09:30:00,2.0,20.0,147.69,2.0,1.33,0.58,0.1596,0.7396,,14.769,29.0,0.3857
216298730.0,2023-11-08 10:00:00,2.5,21.0,149.16,2.5,0.83,0.725,0.0996,0.8246,,14.916,29.0,0.2407
216298730.0,2023-11-08 10:30:00,5.7,22.0,156.23,3.33,0.0,0.9657,0.0,0.9657,,15.623,29.0,0.0
216298730.0,2023-11-08 11:00:00,4.4,23.0,208.2,3.33,0.0,0.9657,0.0,0.9657,,20.82,29.0,0.0
216298730.0,2023-11-08 11:30:00,4.1,24.0,208.08,3.33,0.0,0.9657,0.0,0.9657,,20.808,29.0,0.0
216298730.0,2023-11-08 12:00:00,4.2,25.0,158.56,3.33,0.0,0.9657,0.0,0.9657,,15.856,29.0,0.0
216298730.0,2023-11-08 12:30:00,3.3,26.0,159.05,3.3,0.03,0.957,0.0036,0.9606,,15.905000000000001,29.0,0.0087
216298730.0,2023-11-08 13:00:00,4.5,27.0,158.47,3.33,0.0,0.9657,0.0,0.9657,,15.847,29.0,0.0
216298730.0,2023-11-08 13:30:00,4.3,28.0,164.1,3.33,0.0,0.9657,0.0,0.9657,,16.41,29.0,0.0
216298730.0,2023-11-08 14:00:00,1.9,29.0,159.5,1.9,1.43,0.551,0.1716,0.7226,,15.95,29.0,0.4147
216298730.0,2023-11-08 14:30:00,2.2,30.0,147.94,2.2,1.13,0.638,0.1356,0.7736,,14.794,29.0,0.32769999999999994
216298730.0,2023-11-08 15:00:00,1.6,31.0,129.19,1.6,1.73,0.464,0.2076,0.6716,,12.919,29.0,0.5017
216298730.0,2023-11-08 15:30:00,1.1,32.0,150.48,1.1,2.23,0.319,0.2676,0.5866,,15.047999999999998,29.0,0.6467
216298730.0,2023-11-08 16:00:00,1.8,33.0,115.13,1.8,1.53,0.522,0.1836,0.7056,,11.513,29.0,0.4437
216298730.0,2023-11-08 16:30:00,0.8,34.0,112.31,0.8,2.53,0.232,0.3036,0.5356,,11.231,29.0,0.7336999999999999
216298730.0,2023-11-08 17:00:00,0.3,35.0,125.21,0.3,3.03,0.087,0.3636,0.4506,,12.520999999999999,29.0,0.8786999999999999
216298730.0,2023-11-08 17:30:00,0.9,36.0,155.34,0.9,2.43,0.261,0.2916,0.5526,,15.534,29.0,0.7047
216298730.0,2023-11-08 18:00:00,2.4,37.0,154.84,2.4,0.93,0.696,0.1116,0.8076,,15.484,29.0,0.26970000000000005
216298730.0,2023-11-08 18:30:00,2.0,38.0,155.18,2.0,1.33,0.58,0.1596,0.7396,,15.518,29.0,0.3857
216298730.0,2023-11-08 19:00:00,2.3,39.0,146.05,2.3,1.03,0.667,0.1236,0.7906,,14.605,29.0,0.2987
216298730.0,2023-11-08 19:30:00,2.0,40.0,154.46,2.0,1.33,0.58,0.1596,0.7396,,15.446000000000002,29.0,0.3857
216298730.0,2023-11-08 20:00:00,1.4,41.0,155.15,1.4,1.93,0.406,0.2316,0.6376,,15.515,29.0,0.5597
216298730.0,2023-11-08 20:30:00,2.2,42.0,155.18,2.2,1.13,0.638,0.1356,0.7736,,15.518,29.0,0.32769999999999994
216298730.0,2023-11-08 21:00:00,0.6,43.0,155.47,0.6,2.73,0.174,0.3276,0.5016,,15.547,29.0,0.7917000000000001
216298730.0,2023-11-08 21:30:00,0.6,44.0,154.65,0.6,2.73,0.174,0.3276,0.5016,,15.465,29.0,0.7917000000000001
216298730.0,2023-11-08 22:00:00,1.3,45.0,116.98,1.3,2.03,0.377,0.2436,0.6206,,11.698,29.0,0.5887
216298730.0,2023-11-08 22:30:00,0.7,46.0,110.63,0.7,2.63,0.203,0.3156,0.5186,,11.062999999999999,29.0,0.7626999999999999
216298730.0,2023-11-08 23:00:00,0.6,47.0,127.47,0.6,2.73,0.174,0.3276,0.5016,,12.747,29.0,0.7917000000000001
216298730.0,2023-11-08 23:30:00,0.6,48.0,75.03,0.6,2.73,0.174,0.3276,0.5016,,7.503,29.0,0.7917000000000001
216298730.0,2023-11-09 00:00:00,0.6,1.0,31.82,0.6,2.73,0.174,0.3276,0.5016,,3.182,29.0,0.7917000000000001
216298730.0,2023-11-09 00:30:00,0.6,2.0,117.97,0.6,2.73,0.174,0.3276,0.5016,,11.797,29.0,0.7917000000000001
216298730.0,2023-11-09 01:00:00,1.1,3.0,122.91,1.1,2.23,0.319,0.2676,0.5866,,12.291,29.0,0.6467
216298730.0,2023-11-09 01:30:00,0.6,4.0,125.78,0.6,2.73,0.174,0.3276,0.5016,,12.578,29.0,0.7917000000000001
216298730.0,2023-11-09 02:00:00,1.1,5.0,111.64,1.1,2.23,0.319,0.2676,0.5866,,11.164,29.0,0.6467
216298730.0,2023-11-09 02:30:00,1.0,6.0,105.12,1.0,2.33,0.29,0.2796,0.5696,,10.512,29.0,0.6757000000000001
216298730.0,2023-11-09 03:00:00,0.7,7.0,101.99,0.7,2.63,0.203,0.3156,0.5186,,10.199,29.0,0.7626999999999999
216298730.0,2023-11-09 03:30:00,0.7,8.0,108.01,0.7,2.63,0.203,0.3156,0.5186,,10.801,29.0,0.7626999999999999
216298730.0,2023-11-09 04:00:00,0.6,9.0,114.36,0.6,2.73,0.174,0.3276,0.5016,,11.436,29.0,0.7917000000000001
216298730.0,2023-11-09 04:30:00,1.1,10.0,136.38,1.1,2.23,0.319,0.2676,0.5866,,13.638,29.0,0.6467
216298730.0,2023-11-09 05:00:00,0.6,11.0,81.35,0.6,2.73,0.174,0.3276,0.5016,,8.135,29.0,0.7917000000000001
216298730.0,2023-11-09 05:30:00,1.1,12.0,89.77,1.1,2.23,0.319,0.2676,0.5866,,8.977,29.0,0.6467
216298730.0,2023-11-09 06:00:00,0.6,13.0,94.38,0.6,2.73,0.174,0.3276,0.5016,,9.437999999999999,29.0,0.7917000000000001
216298730.0,2023-11-09 06:30:00,0.7,14.0,114.23,0.7,2.63,0.203,0.3156,0.5186,,11.423,29.0,0.7626999999999999
216298730.0,2023-11-09 07:00:00,0.6,15.0,123.24,0.6,2.73,0.174,0.3276,0.5016,,12.324,29.0,0.7917000000000001
216298730.0,2023-11-09 07:30:00,0.8,16.0,178.25,0.8,2.53,0.232,0.3036,0.5356,,17.825,29.0,0.7336999999999999
216298730.0,2023-11-09 08:00:00,0.9,17.0,175.4,0.9,2.43,0.261,0.2916,0.5526,,17.54,29.0,0.7047
216298730.0,2023-11-09 08:30:00,2.8,18.0,138.75,2.8,0.53,0.812,0.0636,0.8756,,13.875,29.0,0.1537
216298730.0,2023-11-09 09:00:00,15.3,19.0,145.77,3.33,0.0,0.9657,0.0,0.9657,,14.577000000000002,29.0,0.0
216298730.0,2023-11-09 09:30:00,17.2,20.0,117.78,3.33,0.0,0.9657,0.0,0.9657,,11.778,29.0,0.0
216298730.0,2023-11-09 10:00:00,26.7,21.0,152.95,3.33,0.0,0.9657,0.0,0.9657,,15.294999999999998,29.0,0.0
216298730.0,2023-11-09 10:30:00,38.4,22.0,126.85,3.33,0.0,0.9657,0.0,0.9657,,12.684999999999999,29.0,0.0
216298730.0,2023-11-09 11:00:00,10.7,23.0,124.08,3.33,0.0,0.9657,0.0,0.9657,,12.408,29.0,0.0
216298730.0,2023-11-09 11:30:00,2.2,24.0,143.8,2.2,1.13,0.638,0.1356,0.7736,,14.38,29.0,0.32769999999999994
216298730.0,2023-11-09 12:00:00,2.8,25.0,129.61,2.8,0.53,0.812,0.0636,0.8756,,12.961000000000002,29.0,0.1537
216298730.0,2023-11-09 12:30:00,1.9,26.0,133.57,1.9,1.43,0.551,0.1716,0.7226,,13.357,29.0,0.4147
216298730.0,2023-11-09 13:00:00,1.7,27.0,128.8,1.7,1.63,0.493,0.1956,0.6886,,12.88,29.0,0.47269999999999995
216298730.0,2023-11-09 13:30:00,1.1,28.0,161.15,1.1,2.23,0.319,0.2676,0.5866,,16.115000000000002,29.0,0.6467
216298730.0,2023-11-09 14:00:00,0.9,29.0,137.38,0.9,2.43,0.261,0.2916,0.5526,,13.738,29.0,0.7047
216298730.0,2023-11-09 14:30:00,0.7,30.0,134.23,0.7,2.63,0.203,0.3156,0.5186,,13.422999999999998,29.0,0.7626999999999999
216298730.0,2023-11-09 15:00:00,1.2,31.0,137.05,1.2,2.13,0.348,0.2556,0.6036,,13.705000000000002,29.0,0.6176999999999999
216298730.0,2023-11-09 15:30:00,0.7,32.0,151.29,0.7,2.63,0.203,0.3156,0.5186,,15.129,29.0,0.7626999999999999
216298730.0,2023-11-09 16:00:00,1.3,33.0,130.32,1.3,2.03,0.377,0.2436,0.6206,,13.032,29.0,0.5887
216298730.0,2023-11-09 16:30:00,1.3,34.0,117.22,1.3,2.03,0.377,0.2436,0.6206,,11.722,29.0,0.5887
216298730.0,2023-11-09 17:00:00,0.7,35.0,140.47,0.7,2.63,0.203,0.3156,0.5186,,14.047,29.0,0.7626999999999999
216298730.0,2023-11-09 17:30:00,1.3,36.0,155.64,1.3,2.03,0.377,0.2436,0.6206,,15.563999999999998,29.0,0.5887
216298730.0,2023-11-09 18:00:00,1.6,37.0,155.53,1.6,1.73,0.464,0.2076,0.6716,,15.553,29.0,0.5017
216298730.0,2023-11-09 18:30:00,1.0,38.0,155.52,1.0,2.33,0.29,0.2796,0.5696,,15.552000000000001,29.0,0.6757000000000001
216298730.0,2023-11-09 19:00:00,1.0,39.0,155.37,1.0,2.33,0.29,0.2796,0.5696,,15.537,29.0,0.6757000000000001
216298730.0,2023-11-09 19:30:00,2.1,40.0,150.12,2.1,1.23,0.609,0.1476,0.7566,,15.012,29.0,0.3567
216298730.0,2023-11-09 20:00:00,3.0,41.0,155.28,3.0,0.33,0.87,0.0396,0.9096,,15.528,29.0,0.09570000000000001
216298730.0,2023-11-09 20:30:00,2.5,42.0,142.33,2.5,0.83,0.725,0.0996,0.8246,,14.233,29.0,0.2407
216298730.0,2023-11-09 21:00:00,3.0,43.0,148.34,3.0,0.33,0.87,0.0396,0.9096,,14.834,29.0,0.09570000000000001
216298730.0,2023-11-09 21:30:00,2.3,44.0,152.31,2.3,1.03,0.667,0.1236,0.7906,,15.231,29.0,0.2987
216298730.0,2023-11-09 22:00:00,0.8,45.0,98.31,0.8,2.53,0.232,0.3036,0.5356,,9.831,29.0,0.7336999999999999
216298730.0,2023-11-09 22:30:00,1.3,46.0,123.09,1.3,2.03,0.377,0.2436,0.6206,,12.309000000000001,29.0,0.5887
216298730.0,2023-11-09 23:00:00,0.7,47.0,133.17,0.7,2.63,0.203,0.3156,0.5186,,13.316999999999998,29.0,0.7626999999999999
216298730.0,2023-11-09 23:30:00,1.1,48.0,149.23,1.1,2.23,0.319,0.2676,0.5866,,14.922999999999998,29.0,0.6467
216298730.0,2023-11-10 00:00:00,0.6,1.0,154.4,0.6,2.73,0.174,0.3276,0.5016,,15.440000000000001,29.0,0.7917000000000001
216298730.0,2023-11-10 00:30:00,0.6,2.0,132.04,0.6,2.73,0.174,0.3276,0.5016,,13.203999999999999,29.0,0.7917000000000001
216298730.0,2023-11-10 01:00:00,0.7,3.0,153.64,0.7,2.63,0.203,0.3156,0.5186,,15.363999999999999,29.0,0.7626999999999999
216298730.0,2023-11-10 01:30:00,0.6,4.0,152.45,0.6,2.73,0.174,0.3276,0.5016,,15.245,29.0,0.7917000000000001
216298730.0,2023-11-10 02:00:00,0.6,5.0,152.34,0.6,2.73,0.174,0.3276,0.5016,,15.234,29.0,0.7917000000000001
216298730.0,2023-11-10 02:30:00,1.1,6.0,152.26,1.1,2.23,0.319,0.2676,0.5866,,15.225999999999999,29.0,0.6467
216298730.0,2023-11-10 03:00:00,0.7,7.0,152.12,0.7,2.63,0.203,0.3156,0.5186,,15.212,29.0,0.7626999999999999
216298730.0,2023-11-10 03:30:00,1.0,8.0,140.01,1.0,2.33,0.29,0.2796,0.5696,,14.001,29.0,0.6757000000000001
216298730.0,2023-11-10 04:00:00,0.7,9.0,102.22,0.7,2.63,0.203,0.3156,0.5186,,10.222,29.0,0.7626999999999999
216298730.0,2023-11-10 04:30:00,0.7,10.0,145.74,0.7,2.63,0.203,0.3156,0.5186,,14.574000000000002,29.0,0.7626999999999999
216298730.0,2023-11-10 05:00:00,0.6,11.0,151.11,0.6,2.73,0.174,0.3276,0.5016,,15.111,29.0,0.7917000000000001
216298730.0,2023-11-10 05:30:00,0.9,12.0,110.43,0.9,2.43,0.261,0.2916,0.5526,,11.043000000000001,29.0,0.7047
216298730.0,2023-11-10 06:00:00,1.7,13.0,117.64,1.7,1.63,0.493,0.1956,0.6886,,11.764,29.0,0.47269999999999995
216298730.0,2023-11-10 06:30:00,0.6,14.0,121.08,0.6,2.73,0.174,0.3276,0.5016,,12.108,29.0,0.7917000000000001
216298730.0,2023-11-10 07:00:00,0.7,15.0,152.21,0.7,2.63,0.203,0.3156,0.5186,,15.221,29.0,0.7626999999999999
216298730.0,2023-11-10 07:30:00,0.6,16.0,160.48,0.6,2.73,0.174,0.3276,0.5016,,16.048,29.0,0.7917000000000001
216298730.0,2023-11-10 08:00:00,0.7,17.0,151.42,0.7,2.63,0.203,0.3156,0.5186,,15.142,29.0,0.7626999999999999
216298730.0,2023-11-10 08:30:00,0.6,18.0,105.04,0.6,2.73,0.174,0.3276,0.5016,,10.504000000000001,29.0,0.7917000000000001
216298730.0,2023-11-10 09:00:00,3.5,19.0,99.85,3.33,0.0,0.9657,0.0,0.9657,,9.985,29.0,0.0
216298730.0,2023-11-10 09:30:00,3.6,20.0,99.14,3.33,0.0,0.9657,0.0,0.9657,,9.914,29.0,0.0
216298730.0,2023-11-10 10:00:00,24.0,21.0,108.57,3.33,0.0,0.9657,0.0,0.9657,,10.857,29.0,0.0
216298730.0,2023-11-10 10:30:00,4.9,22.0,134.3,3.33,0.0,0.9657,0.0,0.9657,,13.430000000000001,29.0,0.0
216298730.0,2023-11-10 11:00:00,3.5,23.0,132.84,3.33,0.0,0.9657,0.0,0.9657,,13.284,29.0,0.0
216298730.0,2023-11-10 11:30:00,2.3,24.0,142.04,2.3,1.03,0.667,0.1236,0.7906,,14.203999999999999,29.0,0.2987
216298730.0,2023-11-10 12:00:00,1.9,25.0,197.14,1.9,1.43,0.551,0.1716,0.7226,,19.714,29.0,0.4147
216298730.0,2023-11-10 12:30:00,2.3,26.0,186.88,2.3,1.03,0.667,0.1236,0.7906,,18.688,29.0,0.2987
216298730.0,2023-11-10 13:00:00,2.0,27.0,154.76,2.0,1.33,0.58,0.1596,0.7396,,15.475999999999999,29.0,0.3857
216298730.0,2023-11-10 13:30:00,2.2,28.0,132.31,2.2,1.13,0.638,0.1356,0.7736,,13.231,29.0,0.32769999999999994
216298730.0,2023-11-10 14:00:00,1.4,29.0,126.52,1.4,1.93,0.406,0.2316,0.6376,,12.652,29.0,0.5597
216298730.0,2023-11-10 14:30:00,0.6,30.0,127.39,0.6,2.73,0.174,0.3276,0.5016,,12.739,29.0,0.7917000000000001
216298730.0,2023-11-10 15:00:00,0.4,31.0,115.28,0.4,2.93,0.116,0.3516,0.4676,,11.528,29.0,0.8497
216298730.0,2023-11-10 15:30:00,0.5,32.0,119.19,0.5,2.83,0.145,0.3396,0.4846,,11.919,29.0,0.8207000000000001
216298730.0,2023-11-10 16:00:00,0.9,33.0,100.38,0.9,2.43,0.261,0.2916,0.5526,,10.038,29.0,0.7047
216298730.0,2023-11-10 16:30:00,0.4,34.0,99.99,0.4,2.93,0.116,0.3516,0.4676,,9.998999999999999,29.0,0.8497
216298730.0,2023-11-10 17:00:00,0.5,35.0,139.48,0.5,2.83,0.145,0.3396,0.4846,,13.947999999999999,29.0,0.8207000000000001
216298730.0,2023-11-10 17:30:00,0.4,36.0,154.13,0.4,2.93,0.116,0.3516,0.4676,,15.413,29.0,0.8497
216298730.0,2023-11-10 18:00:00,0.6,37.0,154.13,0.6,2.73,0.174,0.3276,0.5016,,15.413,29.0,0.7917000000000001
216298730.0,2023-11-10 18:30:00,0.6,38.0,153.77,0.6,2.73,0.174,0.3276,0.5016,,15.377,29.0,0.7917000000000001
