CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,
216298730,2023-01-06 19:00:00,0.6,39,68.25,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-06 19:30:00,0.5,40,42.9,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-06 20:00:00,0.2,41,40.19,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-06 20:30:00,0.3,42,58.08,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-06 21:00:00,0.3,43,63.26,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-06 21:30:00,0.3,44,40.3,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-06 22:00:00,0.3,45,40.31,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-06 22:30:00,0.3,46,40.29,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-06 23:00:00,0.5,47,40.3,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-06 23:30:00,0.3,48,40.28,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-07 00:00:00,0.2,1,44.25,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 00:30:00,0.2,2,45.54,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 01:00:00,0.2,3,40,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 01:30:00,0.2,4,40,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 02:00:00,1,5,39.99,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-07 02:30:00,0.2,6,39.99,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 03:00:00,0.2,7,39.85,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 03:30:00,0.2,8,39.86,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 04:00:00,0.2,9,39.99,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 04:30:00,0.2,10,39.96,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 05:00:00,0.2,11,39.97,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 05:30:00,0.2,12,39.99,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 06:00:00,0.2,13,40,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 06:30:00,0.2,14,11.92,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 07:00:00,0.2,15,25.94,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 07:30:00,0.5,16,17.9,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-07 08:00:00,0.8,17,4.86,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-07 08:30:00,0.5,18,9.1,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-07 09:00:00,0.1,19,28.73,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-07 09:30:00,0.2,20,9.25,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 10:00:00,0.3,21,6.15,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-07 10:30:00,0.9,22,10.12,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-07 11:00:00,0.2,23,14.87,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 11:30:00,0.2,24,21.25,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 12:00:00,0.1,25,28.48,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-07 12:30:00,0.2,26,13.79,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 13:00:00,0.2,27,13.82,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 13:30:00,0.2,28,9.8,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 14:00:00,0.2,29,9.33,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 14:30:00,0.2,30,9.32,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 15:00:00,0.1,31,0.46,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-07 15:30:00,0.2,32,1.53,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 16:00:00,0.2,33,9.65,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 16:30:00,0.1,34,30.62,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-07 17:00:00,0.2,35,30.93,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 17:30:00,0.6,36,40.13,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-07 18:00:00,0.1,37,35.44,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-07 18:30:00,0.3,38,11.24,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-07 19:00:00,1.8,39,10.49,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-01-07 19:30:00,0.1,40,10.43,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-07 20:00:00,0.2,41,10.28,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 20:30:00,0.2,42,6.32,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 21:00:00,0.2,43,10.02,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 21:30:00,0.2,44,5.11,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 22:00:00,0.2,45,1.48,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 22:30:00,0.2,46,3.65,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-07 23:00:00,0.3,47,5.99,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-07 23:30:00,0.2,48,0.34,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 00:00:00,0.2,1,3.28,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 00:30:00,0.2,2,14.17,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 01:00:00,0.2,3,10.88,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 01:30:00,0.2,4,8.94,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 02:00:00,0.2,5,11.44,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 02:30:00,0.6,6,10.83,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 03:00:00,0.9,7,5.47,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-08 03:30:00,0.2,8,0.25,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 04:00:00,0.2,9,0.41,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 04:30:00,0.1,10,0.51,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-08 05:00:00,0.2,11,9.14,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 05:30:00,1.1,12,7.09,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-08 06:00:00,0.2,13,0.43,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 06:30:00,0.2,14,0.42,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 07:00:00,0.1,15,0.18,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-08 07:30:00,0.2,16,0.43,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 08:00:00,0.2,17,1.94,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 08:30:00,0.1,18,11.06,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-08 09:00:00,0.2,19,9.21,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 09:30:00,0.3,20,17.92,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-08 10:00:00,0.1,21,20.42,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-08 10:30:00,0.9,22,8.76,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-08 11:00:00,0.6,23,8.25,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 11:30:00,0.1,24,9.59,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-08 12:00:00,0.2,25,32.85,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 12:30:00,0.2,26,10.64,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-08 13:00:00,0.3,27,7.5,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-08 13:30:00,1.6,28,4.17,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-01-08 14:00:00,0.6,29,7.84,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 14:30:00,0.6,30,8.51,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 15:00:00,1.3,31,8.53,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-01-08 15:30:00,0.6,32,10.49,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 16:00:00,0.5,33,26.48,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-08 16:30:00,0.6,34,3.58,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 17:00:00,1.9,35,13.13,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-01-08 17:30:00,2,36,27.66,2,1.33,0.58,0.1596,0.7396,
216298730,2023-01-08 18:00:00,2,37,28.15,2,1.33,0.58,0.1596,0.7396,
216298730,2023-01-08 18:30:00,2.7,38,40.2,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-01-08 19:00:00,0.7,39,23.2,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-08 19:30:00,0.6,40,11.64,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 20:00:00,1,41,10.2,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-08 20:30:00,1.2,42,6.92,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-01-08 21:00:00,0.7,43,10.35,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-08 21:30:00,0.6,44,19.73,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 22:00:00,0.6,45,7.05,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 22:30:00,0.7,46,7.33,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-08 23:00:00,0.6,47,11.1,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-08 23:30:00,0.6,48,7.41,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 00:00:00,0.6,1,14.65,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 00:30:00,0.7,2,11.24,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-09 01:00:00,0.6,3,11.01,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 01:30:00,0.6,4,7.49,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 02:00:00,0.6,5,3.65,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 02:30:00,1.3,6,0.36,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-01-09 03:00:00,0.6,7,0.03,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 03:30:00,0.6,8,0.01,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 04:00:00,0.7,9,0.01,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-09 04:30:00,0.6,10,0.01,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 05:00:00,0.6,11,0.33,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 05:30:00,1,12,10.6,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-09 06:00:00,0.6,13,25.04,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 06:30:00,0.6,14,5.34,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 07:00:00,0.6,15,27.73,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 07:30:00,1.2,16,30.91,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-01-09 08:00:00,1.1,17,28.09,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-09 08:30:00,0.9,18,10,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-09 09:00:00,0.8,19,23.23,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-09 09:30:00,0.9,20,40.13,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-09 10:00:00,1.7,21,31.84,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-01-09 10:30:00,0.7,22,23.32,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-09 11:00:00,1.6,23,18.5,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-01-09 11:30:00,0.8,24,20.47,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-09 12:00:00,0.9,25,40.17,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-09 12:30:00,0.9,26,40.1,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-09 13:00:00,1,27,40.17,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-09 13:30:00,1.6,28,40.05,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-01-09 14:00:00,0.8,29,37.47,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-09 14:30:00,1,30,20.02,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-09 15:00:00,1.1,31,34.11,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-09 15:30:00,0.9,32,21.85,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-09 16:00:00,0.9,33,40.18,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-09 16:30:00,1.1,34,31.74,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-09 17:00:00,1.5,35,39.58,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-01-09 17:30:00,0.6,36,40.15,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 18:00:00,1.3,37,40.14,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-01-09 18:30:00,0.6,38,40.16,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 19:00:00,0.6,39,40.14,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 19:30:00,0.6,40,40.06,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 20:00:00,0.6,41,39.18,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 20:30:00,0.6,42,34.66,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 21:00:00,0.6,43,35.11,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 21:30:00,0.7,44,40.5,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-09 22:00:00,0.6,45,38.66,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 22:30:00,0.7,46,12.34,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-09 23:00:00,0.6,47,12.46,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-09 23:30:00,0.6,48,11.06,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 00:00:00,0.6,1,10.31,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 00:30:00,1,2,14.41,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-10 01:00:00,0.6,3,11.89,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 01:30:00,0.6,4,11.43,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 02:00:00,1,5,0.55,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-10 02:30:00,0.9,6,0.21,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-10 03:00:00,0.6,7,0.53,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 03:30:00,0.7,8,0.03,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-10 04:00:00,0.6,9,0.11,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 04:30:00,1.2,10,0.28,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-01-10 05:00:00,0.7,11,7.69,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-10 05:30:00,0.6,12,20.22,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 06:00:00,0.6,13,20.28,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 06:30:00,0.6,14,7,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 07:00:00,0.6,15,11.94,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 07:30:00,0.7,16,11.42,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-10 08:00:00,0.8,17,21.47,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-10 08:30:00,0.9,18,9.15,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-10 09:00:00,0.6,19,31.49,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 09:30:00,0.6,20,38.37,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 10:00:00,1.7,21,38.76,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-01-10 10:30:00,0.8,22,30.39,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-10 11:00:00,1.1,23,39.97,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-10 11:30:00,0.6,24,40.3,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 12:00:00,0.6,25,51.45,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 12:30:00,0.6,26,49.68,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 13:00:00,0.5,27,50.68,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-10 13:30:00,0.6,28,42.31,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 14:00:00,0.6,29,46.03,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 14:30:00,0.6,30,33.68,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-10 15:00:00,0.8,31,39.07,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-10 15:30:00,0.9,32,64.61,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-10 16:00:00,1,33,49.32,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-10 16:30:00,1,34,43.07,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-10 17:00:00,1.5,35,46.01,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-01-10 17:30:00,1,36,49.24,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-10 18:00:00,1.1,37,41.73,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-10 18:30:00,1.4,38,40.44,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-01-10 19:00:00,0.5,39,39.45,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-10 19:30:00,0.9,40,40.2,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-10 20:00:00,2.3,41,40.2,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-01-10 20:30:00,1.9,42,40.24,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-01-10 21:00:00,0.7,43,47.61,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-10 21:30:00,0.2,44,67.5,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-10 22:00:00,0.2,45,36.96,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-10 22:30:00,0.2,46,25.51,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-10 23:00:00,0.3,47,40.38,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-10 23:30:00,0.2,48,40.34,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 00:00:00,0.7,1,33.11,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-11 00:30:00,0.5,2,33.18,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-11 01:00:00,0.3,3,33.07,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-11 01:30:00,0.2,4,32.97,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 02:00:00,0.2,5,32.86,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 02:30:00,0.9,6,32.81,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-11 03:00:00,0.2,7,32.78,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 03:30:00,0.2,8,18.37,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 04:00:00,0.2,9,24.96,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 04:30:00,0.2,10,25.69,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 05:00:00,0.3,11,25.65,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-11 05:30:00,0.5,12,32.96,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-11 06:00:00,0.2,13,31.98,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 06:30:00,0.1,14,35.44,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-01-11 07:00:00,0.2,15,68.78,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-11 07:30:00,0.4,16,49.62,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-01-11 08:00:00,0.6,17,38.94,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-11 08:30:00,0.6,18,44.2,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-11 09:00:00,1.4,19,62.36,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-01-11 09:30:00,0.4,20,64.98,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-01-11 10:00:00,1.1,21,67.49,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-11 10:30:00,0.5,22,63.66,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-11 11:00:00,0.6,23,73.44,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-11 11:30:00,0.8,24,65.78,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-11 12:00:00,1.1,25,66.37,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-11 12:30:00,1,26,66.02,1,2.33,0.29,0.2796,0.5696,
216298730,2023-01-11 13:00:00,0.6,27,65.04,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-11 13:30:00,0.7,28,50.09,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-11 14:00:00,1.1,29,56.05,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-11 14:30:00,0.7,30,55.23,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-11 15:00:00,1.9,31,64.41,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-01-11 15:30:00,1.7,32,60.82,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-01-11 16:00:00,0.8,33,46.35,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-11 16:30:00,0.9,34,47.07,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-11 17:00:00,1.1,35,40.13,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-11 17:30:00,0.6,36,42.52,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-11 18:00:00,2.2,37,34.88,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-01-11 18:30:00,1.9,38,33.36,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-01-11 19:00:00,2,39,19.98,2,1.33,0.58,0.1596,0.7396,
216298730,2023-01-11 19:30:00,1.7,40,32.66,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-01-11 20:00:00,0.4,41,30.44,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-01-11 20:30:00,2.2,42,32.78,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-01-11 21:00:00,1.3,43,33.02,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-01-11 21:30:00,0.3,44,33.02,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-11 22:00:00,0.5,45,33.08,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-11 22:30:00,0.5,46,33,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-11 23:00:00,0.5,47,32.94,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-11 23:30:00,0.6,48,32.91,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-12 00:00:00,0.9,1,32.9,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-01-12 00:30:00,0.5,2,33,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-12 01:00:00,1.1,3,32.93,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-12 01:30:00,0.5,4,32.77,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-12 02:00:00,0.7,5,32.58,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-12 02:30:00,0.8,6,32.4,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-12 03:00:00,0.2,7,32.44,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 03:30:00,0.2,8,32.32,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 04:00:00,0.2,9,13.19,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 04:30:00,0.2,10,11.09,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 05:00:00,0.2,11,25.63,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 05:30:00,0.2,12,32.88,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 06:00:00,0.2,13,44.49,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 06:30:00,0.2,14,46.68,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 07:00:00,0.2,15,57.27,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-01-12 07:30:00,0.3,16,40.16,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-01-12 08:00:00,0.4,17,61.76,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-01-12 08:30:00,0.5,18,60.29,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-01-12 09:00:00,1.1,19,65.41,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-01-12 09:30:00,0.6,20,99.44,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-12 10:00:00,2.1,21,118.84,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-01-12 10:30:00,0.7,22,74.17,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-12 11:00:00,0.7,23,58.19,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-12 11:30:00,0.6,24,47.05,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-01-12 12:00:00,0.8,25,66.03,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-01-12 12:30:00,0.7,26,67.77,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-12 13:00:00,0.7,27,78.61,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-01-12 13:30:00,1.6,28,62.77,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-01-12 14:00:00,1,29,57.02,1,2.33,0.29,0.2796,0.5696,
