CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period
218691361,2023-09-12 14:30:00,0.39,28,126.3,0.39,2.94,0.1131,0.3528,0.4659
218691361,2023-09-12 15:00:00,0.74,29,110.17,0.74,2.59,0.2146,0.3108,0.5254
218691361,2023-09-12 15:30:00,0.74,30,110.39,0.74,2.59,0.2146,0.3108,0.5254
218691361,2023-09-12 16:00:00,0.4,31,108.25,0.4,2.93,0.116,0.3516,0.4676
218691361,2023-09-12 16:30:00,0.73,32,126.19,0.73,2.6,0.2117,0.312,0.5237
218691361,2023-09-12 17:00:00,0.5,33,144.48,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-12 17:30:00,0.56,34,162.76,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-09-12 18:00:00,0.66,35,138.22,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-12 18:30:00,0.28,36,163.25,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-09-12 19:00:00,0.65,37,158.47,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-12 19:30:00,0.62,38,160.42,0.62,2.71,0.1798,0.3252,0.505
218691361,2023-09-12 20:00:00,0.32,39,156.32,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-09-12 20:30:00,0.64,40,158.26,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-12 21:00:00,0.31,41,164.6,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-12 21:30:00,0.64,42,160.56,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-12 22:00:00,0.65,43,167.02,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-12 22:30:00,0.29,44,164.38,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-12 23:00:00,0.67,45,224.45,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-09-12 23:30:00,0.66,46,163.21,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-13 00:00:00,0.32,47,162.36,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-09-13 00:30:00,0.64,48,164.16,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-13 01:00:00,0.34,1,164.85,0.34,2.99,0.0986,0.3588,0.4574
218691361,2023-09-13 01:30:00,0.58,2,159.16,0.58,2.75,0.1682,0.33,0.4982
218691361,2023-09-13 02:00:00,0.65,3,163.76,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-13 02:30:00,0.28,4,162.79,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-09-13 03:00:00,0.66,5,163.8,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-13 03:30:00,0.64,6,161.56,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-13 04:00:00,0.3,7,160.93,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-13 04:30:00,0.64,8,161.56,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-13 05:00:00,0.35,9,162.61,0.35,2.98,0.1015,0.3576,0.4591
218691361,2023-09-13 05:30:00,0.59,10,154.23,0.59,2.74,0.1711,0.3288,0.4999
218691361,2023-09-13 06:00:00,0.65,11,158.67,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-13 06:30:00,0.28,12,174.3,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-09-13 07:00:00,0.65,13,210.4,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-13 07:30:00,0.75,14,197.3,0.75,2.58,0.2175,0.3096,0.5271
218691361,2023-09-13 08:00:00,0.3,15,170.63,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-13 08:30:00,0.68,16,158.91,0.68,2.65,0.1972,0.318,0.5152
218691361,2023-09-13 09:00:00,0.52,17,150.38,0.52,2.81,0.1508,0.3372,0.488
218691361,2023-09-13 09:30:00,0.58,18,138.76,0.58,2.75,0.1682,0.33,0.4982
218691361,2023-09-13 10:00:00,0.77,19,131.88,0.77,2.56,0.2233,0.3072,0.5305
218691361,2023-09-13 10:30:00,0.38,20,132.37,0.38,2.95,0.1102,0.354,0.4642
218691361,2023-09-13 11:00:00,0.71,21,125.27,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-09-13 11:30:00,0.74,22,145.16,0.74,2.59,0.2146,0.3108,0.5254
218691361,2023-09-13 12:00:00,0.4,23,147.28,0.4,2.93,0.116,0.3516,0.4676
218691361,2023-09-13 12:30:00,0.79,24,149.76,0.79,2.54,0.2291,0.3048,0.5339
218691361,2023-09-13 13:00:00,0.5,25,151.43,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-13 13:30:00,0.51,26,142.33,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-09-13 14:00:00,0.65,27,153,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-13 14:30:00,0.31,28,149.9,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-13 15:00:00,0.71,29,136.15,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-09-13 15:30:00,0.74,30,121.74,0.74,2.59,0.2146,0.3108,0.5254
218691361,2023-09-13 16:00:00,0.33,31,123.13,0.33,3,0.0957,0.36,0.4557
218691361,2023-09-13 16:30:00,0.96,32,128.4,0.96,2.37,0.2784,0.2844,0.5628
218691361,2023-09-13 17:00:00,0.56,33,115.78,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-09-13 17:30:00,0.56,34,169.13,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-09-13 18:00:00,0.75,35,135.93,0.75,2.58,0.2175,0.3096,0.5271
218691361,2023-09-13 18:30:00,0.31,36,143.34,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-13 19:00:00,2.3,37,150.3,2.3,1.03,0.667,0.1236,0.7906
218691361,2023-09-13 19:30:00,2.27,38,176.34,2.27,1.06,0.6583,0.1272,0.7855
218691361,2023-09-13 20:00:00,1.91,39,172.22,1.91,1.42,0.5539,0.1704,0.7243
218691361,2023-09-13 20:30:00,2.26,40,158.59,2.26,1.07,0.6554,0.1284,0.7838
218691361,2023-09-13 21:00:00,0.63,41,167.03,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-13 21:30:00,0.35,42,157.95,0.35,2.98,0.1015,0.3576,0.4591
218691361,2023-09-13 22:00:00,0.64,43,188.06,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-13 22:30:00,0.32,44,168.91,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-09-13 23:00:00,0.61,45,187.35,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-09-13 23:30:00,0.65,46,170.62,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-14 00:00:00,0.29,47,177.17,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-14 00:30:00,0.67,48,181.93,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-09-14 01:00:00,0.64,1,173.48,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-14 01:30:00,0.3,2,155.08,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-14 02:00:00,0.63,3,153.21,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-14 02:30:00,0.45,4,119.99,0.45,2.88,0.1305,0.3456,0.4761
218691361,2023-09-14 03:00:00,0.49,5,166.66,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-09-14 03:30:00,0.65,6,169.15,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-14 04:00:00,0.29,7,170.77,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-14 04:30:00,0.64,8,167.69,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-14 05:00:00,0.66,9,167.32,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-14 05:30:00,0.28,10,141.62,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-09-14 06:00:00,0.65,11,164.84,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-14 06:30:00,0.51,12,148.69,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-09-14 07:00:00,0.42,13,157.99,0.42,2.91,0.1218,0.3492,0.471
218691361,2023-09-14 07:30:00,0.63,14,160.58,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-14 08:00:00,0.31,15,145.46,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-14 08:30:00,0.68,16,171.91,0.68,2.65,0.1972,0.318,0.5152
218691361,2023-09-14 09:00:00,0.81,17,162.88,0.81,2.52,0.2349,0.3024,0.5373
218691361,2023-09-14 09:30:00,0.46,18,143.82,0.46,2.87,0.1334,0.3444,0.4778
218691361,2023-09-14 10:00:00,0.82,19,127.76,0.82,2.51,0.2378,0.3012,0.539
218691361,2023-09-14 10:30:00,0.68,20,127.46,0.68,2.65,0.1972,0.318,0.5152
218691361,2023-09-14 11:00:00,0.56,21,135.57,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-09-14 11:30:00,1.73,22,170.07,1.73,1.6,0.5017,0.192,0.6937
218691361,2023-09-14 12:00:00,0.84,23,146.93,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-09-14 12:30:00,0.85,24,144.63,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-09-14 13:00:00,0.88,25,150.16,0.88,2.45,0.2552,0.294,0.5492
218691361,2023-09-14 13:30:00,0.5,26,170.55,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-14 14:00:00,0.8,27,186.27,0.8,2.53,0.232,0.3036,0.5356
218691361,2023-09-14 14:30:00,0.67,28,171.37,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-09-14 15:00:00,0.55,29,158.67,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-09-14 15:30:00,0.79,30,142.35,0.79,2.54,0.2291,0.3048,0.5339
218691361,2023-09-14 16:00:00,0.47,31,149.42,0.47,2.86,0.1363,0.3432,0.4795
218691361,2023-09-14 16:30:00,0.77,32,174.4,0.77,2.56,0.2233,0.3072,0.5305
218691361,2023-09-14 17:00:00,0.74,33,177.33,0.74,2.59,0.2146,0.3108,0.5254
218691361,2023-09-14 17:30:00,0.3,34,179.88,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-14 18:00:00,0.66,35,162.69,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-14 18:30:00,0.44,36,171.25,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-09-14 19:00:00,0.5,37,176.35,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-14 19:30:00,0.66,38,193,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-14 20:00:00,1.48,39,177.56,1.48,1.85,0.4292,0.222,0.6512
218691361,2023-09-14 20:30:00,2.13,40,174.59,2.13,1.2,0.6177,0.144,0.7617
218691361,2023-09-14 21:00:00,0.75,41,172.22,0.75,2.58,0.2175,0.3096,0.5271
218691361,2023-09-14 21:30:00,0.29,42,177.44,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-14 22:00:00,0.64,43,191.62,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-14 22:30:00,0.32,44,264.04,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-09-14 23:00:00,0.63,45,264.2,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-14 23:30:00,0.66,46,182.37,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-15 00:00:00,0.29,47,179.82,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-15 00:30:00,0.66,48,172.03,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-15 01:00:00,0.56,1,170.39,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-09-15 01:30:00,0.39,2,154.13,0.39,2.94,0.1131,0.3528,0.4659
218691361,2023-09-15 02:00:00,0.64,3,174.85,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 02:30:00,0.32,4,178.73,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-09-15 03:00:00,0.67,5,177.28,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-09-15 03:30:00,0.65,6,158.16,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-15 04:00:00,0.3,7,171.18,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-15 04:30:00,0.64,8,167.55,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 05:00:00,0.52,9,168.07,0.52,2.81,0.1508,0.3372,0.488
218691361,2023-09-15 05:30:00,0.42,10,167.8,0.42,2.91,0.1218,0.3492,0.471
218691361,2023-09-15 06:00:00,0.64,11,167.27,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 06:30:00,0.31,12,184.84,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-15 07:00:00,0.64,13,169.47,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 07:30:00,0.66,14,179.21,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-15 08:00:00,0.36,15,131.33,0.36,2.97,0.1044,0.3564,0.4608
218691361,2023-09-15 08:30:00,1,16,156.18,1,2.33,0.29,0.2796,0.5696
218691361,2023-09-15 09:00:00,0.44,17,153.83,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-09-15 09:30:00,0.87,18,125.75,0.87,2.46,0.2523,0.2952,0.5475
218691361,2023-09-15 10:00:00,0.99,19,107.47,0.99,2.34,0.2871,0.2808,0.5679
218691361,2023-09-15 10:30:00,0.38,20,110.97,0.38,2.95,0.1102,0.354,0.4642
218691361,2023-09-15 11:00:00,0.71,21,108.46,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-09-15 11:30:00,0.71,22,113.08,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-09-15 12:00:00,0.47,23,128.51,0.47,2.86,0.1363,0.3432,0.4795
218691361,2023-09-15 12:30:00,0.82,24,153.08,0.82,2.51,0.2378,0.3012,0.539
218691361,2023-09-15 13:00:00,0.39,25,159.07,0.39,2.94,0.1131,0.3528,0.4659
218691361,2023-09-15 13:30:00,0.72,26,164.74,0.72,2.61,0.2088,0.3132,0.522
218691361,2023-09-15 14:00:00,0.72,27,154.34,0.72,2.61,0.2088,0.3132,0.522
218691361,2023-09-15 14:30:00,0.37,28,146.32,0.37,2.96,0.1073,0.3552,0.4625
218691361,2023-09-15 15:00:00,0.72,29,150.97,0.72,2.61,0.2088,0.3132,0.522
218691361,2023-09-15 15:30:00,0.48,30,155.32,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-09-15 16:00:00,0.7,31,155.38,0.7,2.63,0.203,0.3156,0.5186
218691361,2023-09-15 16:30:00,0.73,32,165.54,0.73,2.6,0.2117,0.312,0.5237
218691361,2023-09-15 17:00:00,0.31,33,186.67,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-15 17:30:00,0.69,34,205.93,0.69,2.64,0.2001,0.3168,0.5169
218691361,2023-09-15 18:00:00,0.56,35,200.58,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-09-15 18:30:00,0.41,36,189.75,0.41,2.92,0.1189,0.3504,0.4693
218691361,2023-09-15 19:00:00,0.64,37,179.21,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 19:30:00,0.3,38,168.6,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-15 20:00:00,0.65,39,173,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-15 20:30:00,0.64,40,177.11,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 21:00:00,0.31,41,187.38,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-15 21:30:00,0.64,42,191.82,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 22:00:00,0.55,43,257.37,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-09-15 22:30:00,0.39,44,218.15,0.39,2.94,0.1131,0.3528,0.4659
218691361,2023-09-15 23:00:00,0.64,45,230.8,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-15 23:30:00,0.31,46,242.06,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-16 00:00:00,0.65,47,218.23,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-16 00:30:00,0.66,48,197.47,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-16 01:00:00,0.29,1,185.15,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-16 01:30:00,0.66,2,177.32,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-16 02:00:00,0.64,3,191.94,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-16 02:30:00,0.3,4,176.83,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-16 03:00:00,0.64,5,175.04,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-16 03:30:00,0.45,6,169.46,0.45,2.88,0.1305,0.3456,0.4761
218691361,2023-09-16 04:00:00,0.5,7,167.52,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-16 04:30:00,0.65,8,157.19,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-16 05:00:00,0.29,9,152.43,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-16 05:30:00,0.65,10,127.08,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-16 06:00:00,0.66,11,130.97,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-16 06:30:00,0.29,12,157.56,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-16 07:00:00,0.66,13,158.79,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-16 07:30:00,0.58,14,178.54,0.58,2.75,0.1682,0.33,0.4982
218691361,2023-09-16 08:00:00,0.36,15,158.21,0.36,2.97,0.1044,0.3564,0.4608
218691361,2023-09-16 08:30:00,0.64,16,158.04,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-16 09:00:00,0.34,17,174.71,0.34,2.99,0.0986,0.3588,0.4574
218691361,2023-09-16 09:30:00,0.6,18,166.16,0.6,2.73,0.174,0.3276,0.5016
218691361,2023-09-16 10:00:00,1.03,19,169.55,1.03,2.3,0.2987,0.276,0.5747
218691361,2023-09-16 10:30:00,0.76,20,160.22,0.76,2.57,0.2204,0.3084,0.5288
218691361,2023-09-16 11:00:00,1.13,21,155.62,1.13,2.2,0.3277,0.264,0.5917
218691361,2023-09-16 11:30:00,1.09,22,159.07,1.09,2.24,0.3161,0.2688,0.5849
218691361,2023-09-16 12:00:00,0.32,23,156.94,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-09-16 12:30:00,0.67,24,158.83,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-09-16 13:00:00,0.41,25,159.76,0.41,2.92,0.1189,0.3504,0.4693
218691361,2023-09-16 13:30:00,0.54,26,154.09,0.54,2.79,0.1566,0.3348,0.4914
218691361,2023-09-16 14:00:00,0.65,27,136.71,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-16 14:30:00,0.28,28,151.88,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-09-16 15:00:00,0.65,29,143.17,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-16 15:30:00,0.64,30,154.53,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-16 16:00:00,0.29,31,161.97,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-16 16:30:00,0.66,32,163.09,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-16 17:00:00,0.39,33,169.54,0.39,2.94,0.1131,0.3528,0.4659
218691361,2023-09-16 17:30:00,0.55,34,170.76,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-09-16 18:00:00,0.64,35,182.48,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-16 18:30:00,0.29,36,189.21,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-16 19:00:00,0.64,37,180.27,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-16 19:30:00,0.64,38,191.25,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-16 20:00:00,0.3,39,170.97,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-16 20:30:00,0.63,40,164.08,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-16 21:00:00,0.3,41,155.19,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-16 21:30:00,0.63,42,169.35,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-16 22:00:00,0.65,43,172.3,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-16 22:30:00,0.29,44,154.9,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-16 23:00:00,0.66,45,157.41,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-16 23:30:00,0.5,46,144.8,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-17 00:00:00,0.44,47,160.13,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-09-17 00:30:00,0.63,48,151.85,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 01:00:00,0.31,1,117.27,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-09-17 01:30:00,0.63,2,121.54,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 02:00:00,0.63,3,175.62,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 02:30:00,0.29,4,173.87,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-17 03:00:00,0.65,5,161.23,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-17 03:30:00,0.44,6,118.77,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-09-17 04:00:00,0.5,7,117.89,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-17 04:30:00,0.65,8,66.76,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-17 05:00:00,0.29,9,75.83,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-17 05:30:00,0.65,10,0.11,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-17 06:00:00,0.63,11,49.5,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 06:30:00,0.3,12,65.44,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-17 07:00:00,0.63,13,46.22,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 07:30:00,0.38,14,2.39,0.38,2.95,0.1102,0.354,0.4642
218691361,2023-09-17 08:00:00,0.61,15,1.59,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-09-17 08:30:00,0.65,16,49.02,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-17 09:00:00,0.28,17,95.21,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-09-17 09:30:00,0.64,18,63.07,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-17 10:00:00,0.63,19,87.69,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 10:30:00,0.3,20,93.08,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-17 11:00:00,0.64,21,77.69,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-17 11:30:00,0.29,22,40.16,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-17 12:00:00,0.63,23,105.86,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 12:30:00,0.63,24,109.63,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 13:00:00,0.29,25,142.22,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-17 13:30:00,0.65,26,108.76,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-17 14:00:00,0.34,27,113.78,0.34,2.99,0.0986,0.3588,0.4574
218691361,2023-09-17 14:30:00,0.33,28,126.11,0.33,3,0.0957,0.36,0.4557
218691361,2023-09-17 15:00:00,0.63,29,115.24,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 15:30:00,0.29,30,98.1,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-17 16:00:00,0.52,31,106.9,0.52,2.81,0.1508,0.3372,0.488
218691361,2023-09-17 16:30:00,0.5,32,108.91,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-17 17:00:00,0.3,33,118.56,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-17 17:30:00,0.61,34,155.02,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-09-17 18:00:00,0.1,35,168.8,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-09-17 18:30:00,0.61,36,198.72,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-09-17 19:00:00,0.63,37,162.21,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 19:30:00,0.24,38,195.73,0.24,3.09,0.0696,0.3708,0.4404
218691361,2023-09-17 20:00:00,0.44,39,197.6,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-09-17 20:30:00,0.48,40,178.77,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-09-17 21:00:00,0.45,41,154.39,0.45,2.88,0.1305,0.3456,0.4761
218691361,2023-09-17 21:30:00,0.62,42,177.9,0.62,2.71,0.1798,0.3252,0.505
218691361,2023-09-17 22:00:00,0.1,43,178.17,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-09-17 22:30:00,0.61,44,116.37,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-09-17 23:00:00,0.63,45,91.29,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-17 23:30:00,0.3,46,43.19,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-18 00:00:00,0.63,47,115.13,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-18 00:30:00,0.33,48,103.11,0.33,3,0.0957,0.36,0.4557
218691361,2023-09-18 01:00:00,0.65,1,154.9,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-18 01:30:00,0.65,2,137.64,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-18 02:00:00,0.3,3,158.2,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-18 02:30:00,0.63,4,132.42,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-18 03:00:00,0.55,5,127.36,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-09-18 03:30:00,0.37,6,110.8,0.37,2.96,0.1073,0.3552,0.4625
218691361,2023-09-18 04:00:00,0.66,7,84.76,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-18 04:30:00,0.29,8,80.17,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-09-18 05:00:00,0.65,9,92.89,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-09-18 05:30:00,0.64,10,134.33,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-09-18 06:00:00,0.3,11,144.9,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-09-18 06:30:00,0.63,12,96.36,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-18 07:00:00,0.43,13,109.07,0.43,2.9,0.1247,0.348,0.4727
218691361,2023-09-18 07:30:00,0.49,14,112.75,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-09-18 08:00:00,0.66,15,90.76,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-09-18 08:30:00,0.34,16,112.42,0.34,2.99,0.0986,0.3588,0.4574
218691361,2023-09-18 09:00:00,0.63,17,85.72,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-09-18 09:30:00,0.5,18,85.84,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-09-18 10:00:00,0.15,19,101.28,0.15,3.18,0.0435,0.3816,0.4251
